"PASSENGERS","DISTANCE","UNIQUE_CARRIER","AIRLINE_ID","UNIQUE_CARRIER_NAME","ORIGIN_AIRPORT_ID","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_ABR","DEST_AIRPORT_ID","DEST","DEST_CITY_NAME","DEST_STATE_ABR","MONTH",
336.00,2072.00,"F9",20436,"Frontier Airlines Inc.",14843,"SJU","San Juan, PR","PR",13930,"ORD","Chicago, IL","IL",2,
337.00,2504.00,"WN",19393,"Southwest Airlines Co.",14831,"SJC","San Jose, CA","CA",14100,"PHL","Philadelphia, PA","PA",2,
338.00,761.00,"WN",19393,"Southwest Airlines Co.",13851,"OKC","Oklahoma City, OK","OK",10397,"ATL","Atlanta, GA","GA",2,
338.00,475.00,"OO",20304,"SkyWest Airlines Inc.",13930,"ORD","Chicago, IL","IL",15412,"TYS","Knoxville, TN","TN",2,
338.00,1423.00,"SY",20422,"Sun Country Airlines d/b/a MN Airlines",10590,"IFP","Bullhead City, AZ","AZ",12343,"INL","International Falls, MN","MN",2,
338.00,67.00,"AX",20237,"Trans States Airlines",13930,"ORD","Chicago, IL","IL",13342,"MKE","Milwaukee, WI","WI",2,
339.00,213.00,"AA",19805,"American Airlines Inc.",11057,"CLT","Charlotte, NC","NC",14685,"SAV","Savannah, GA","GA",2,
340.00,802.00,"UA",19977,"United Air Lines Inc.",11423,"DSM","Des Moines, IA","IA",12266,"IAH","Houston, TX","TX",2,
340.00,2342.00,"UA",19977,"United Air Lines Inc.",13303,"MIA","Miami, FL","FL",12892,"LAX","Los Angeles, CA","CA",2,
341.00,604.00,"AX",20237,"Trans States Airlines",13433,"MOT","Minot, ND","ND",11292,"DEN","Denver, CO","CO",2,
341.00,932.00,"G4",20368,"Allegiant Air",14112,"PIE","St. Petersburg, FL","FL",11042,"CLE","Cleveland, OH","OH",2,
341.00,1025.00,"YX",20452,"Republic Airline",14635,"RSW","Fort Myers, FL","FL",11042,"CLE","Cleveland, OH","OH",2,
342.00,262.00,"4B",21599,"Boutique Air",10721,"BOS","Boston, MA","MA",13490,"MSS","Massena, NY","NY",2,
344.00,818.00,"DL",19790,"Delta Air Lines Inc.",10994,"CHS","Charleston, SC","SC",10721,"BOS","Boston, MA","MA",2,
344.00,643.00,"EV",20366,"ExpressJet Airlines LLC",13198,"MCI","Kansas City, MO","MO",12266,"IAH","Houston, TX","TX",2,
344.00,510.00,"YX",20452,"Republic Airline",13930,"ORD","Chicago, IL","IL",12217,"HSV","Huntsville, AL","AL",2,
345.00,1069.00,"WN",19393,"Southwest Airlines Co.",13204,"MCO","Orlando, FL","FL",13851,"OKC","Oklahoma City, OK","OK",2,
345.00,1504.00,"YX",20452,"Republic Airline",10423,"AUS","Austin, TX","TX",11618,"EWR","Newark, NJ","NJ",2,
346.00,1227.00,"SY",20422,"Sun Country Airlines d/b/a MN Airlines",10590,"IFP","Bullhead City, AZ","AZ",11637,"FAR","Fargo, ND","ND",2,
346.00,1887.00,"AA",19805,"American Airlines Inc.",12953,"LGA","New York, NY","NY",12441,"JAC","Jackson, WY","WY",2,
346.00,2559.00,"AA",19805,"American Airlines Inc.",13303,"MIA","Miami, FL","FL",14831,"SJC","San Jose, CA","CA",2,
347.00,528.00,"AX",20237,"Trans States Airlines",13930,"ORD","Chicago, IL","IL",14711,"SCE","State College, PA","PA",2,
348.00,637.00,"OO",20304,"SkyWest Airlines Inc.",14783,"SGF","Springfield, MO","MO",11292,"DEN","Denver, CO","CO",2,
349.00,489.00,"OO",20304,"SkyWest Airlines Inc.",13930,"ORD","Chicago, IL","IL",13121,"LWB","Lewisburg, WV","WV",2,
349.00,489.00,"OO",20304,"SkyWest Airlines Inc.",13121,"LWB","Lewisburg, WV","WV",13930,"ORD","Chicago, IL","IL",2,
349.00,762.00,"OH",20397,"PSA Airlines Inc.",11278,"DCA","Washington, DC","VA",13244,"MEM","Memphis, TN","TN",2,
350.00,119.00,"LF",21635,"CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle",15016,"STL","St. Louis, MO","MO",15138,"TBN","Fort Leonard Wood, MO","MO",2,
351.00,2569.00,"WN",19393,"Southwest Airlines Co.",13796,"OAK","Oakland, CA","CA",12953,"LGA","New York, NY","NY",2,
351.00,53.00,"VI",20426,"Vieques Air Link Inc.",11126,"CPX","Culebra, PR","PR",14819,"SIG","San Juan, PR","PR",2,
351.00,621.00,"OO",20304,"SkyWest Airlines Inc.",14747,"SEA","Seattle, WA","WA",12441,"JAC","Jackson, WY","WY",2,
351.00,76.00,"9E",20363,"Endeavor Air Inc.",14633,"RST","Rochester, MN","MN",13487,"MSP","Minneapolis, MN","MN",2,
351.00,616.00,"YX",20452,"Republic Airline",11292,"DEN","Denver, CO","CO",15919,"XNA","Fayetteville, AR","AR",2,
352.00,1025.00,"YX",20452,"Republic Airline",11042,"CLE","Cleveland, OH","OH",14635,"RSW","Fort Myers, FL","FL",2,
352.00,604.00,"MQ",20398,"Envoy Air",11298,"DFW","Dallas/Fort Worth, TX","TX",14193,"PNS","Pensacola, FL","FL",2,
352.00,262.00,"4B",21599,"Boutique Air",13490,"MSS","Massena, NY","NY",10721,"BOS","Boston, MA","MA",2,
352.00,585.00,"WN",19393,"Southwest Airlines Co.",13931,"ORF","Norfolk, VA","VA",10693,"BNA","Nashville, TN","TN",2,
352.00,1172.00,"YX",20452,"Republic Airline",11298,"DFW","Dallas/Fort Worth, TX","TX",12264,"IAD","Washington, DC","VA",2,
354.00,1014.00,"AX",20237,"Trans States Airlines",10693,"BNA","Nashville, TN","TN",11292,"DEN","Denver, CO","CO",2,
354.00,612.00,"MQ",20398,"Envoy Air",11278,"DCA","Washington, DC","VA",13930,"ORD","Chicago, IL","IL",2,
354.00,1537.00,"SY",20422,"Sun Country Airlines d/b/a MN Airlines",10590,"IFP","Bullhead City, AZ","AZ",11977,"GRB","Green Bay, WI","WI",2,
354.00,1341.00,"OO",20304,"SkyWest Airlines Inc.",13930,"ORD","Chicago, IL","IL",15041,"SUN","Sun Valley/Hailey/Ketchum, ID","ID",2,
354.00,409.00,"AX",20237,"Trans States Airlines",13930,"ORD","Chicago, IL","IL",10693,"BNA","Nashville, TN","TN",2,
355.00,604.00,"MQ",20398,"Envoy Air",14193,"PNS","Pensacola, FL","FL",11298,"DFW","Dallas/Fort Worth, TX","TX",2,
