"PASSENGERS","DISTANCE","UNIQUE_CARRIER","AIRLINE_ID","UNIQUE_CARRIER_NAME","ORIGIN_AIRPORT_ID","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_ABR","DEST_AIRPORT_ID","DEST","DEST_CITY_NAME","DEST_STATE_ABR","MONTH",
8.00,940.00,"WN",19393,"Southwest Airlines Co.",13851,"OKC","Oklahoma City, OK","OK",11057,"CLT","Charlotte, NC","NC",1,
8.00,313.00,"WN",19393,"Southwest Airlines Co.",13851,"OKC","Oklahoma City, OK","OK",13198,"MCI","Kansas City, MO","MO",1,
8.00,57.00,"8E",20331,"Bering Air Inc.",15709,"WAA","Wales, AK","AK",15245,"TLA","Teller, AK","AK",1,
8.00,88.00,"8E",20331,"Bering Air Inc.",13942,"ORV","Noorvik, AK","AK",10139,"ABL","Ambler, AK","AK",1,
8.00,65.00,"8E",20331,"Bering Air Inc.",14805,"SHH","Shishmaref, AK","AK",12822,"KTS","Brevig Mission, AK","AK",1,
8.00,146.00,"8E",20331,"Bering Air Inc.",15785,"WLK","Selawik, AK","AK",12844,"KVL","Kivalina, AK","AK",1,
8.00,122.00,"8E",20331,"Bering Air Inc.",12844,"KVL","Kivalina, AK","AK",12268,"IAN","Kiana, AK","AK",1,
8.00,71.00,"8E",20331,"Bering Air Inc.",11411,"DRG","Deering, AK","AK",13942,"ORV","Noorvik, AK","AK",1,
8.00,114.00,"8E",20331,"Bering Air Inc.",13942,"ORV","Noorvik, AK","AK",12844,"KVL","Kivalina, AK","AK",1,
8.00,71.00,"8E",20331,"Bering Air Inc.",13942,"ORV","Noorvik, AK","AK",11411,"DRG","Deering, AK","AK",1,
8.00,113.00,"8E",20331,"Bering Air Inc.",13806,"OBU","Kobuk, AK","AK",13942,"ORV","Noorvik, AK","AK",1,
8.00,122.00,"8E",20331,"Bering Air Inc.",14805,"SHH","Shishmaref, AK","AK",13873,"OME","Nome, AK","AK",1,
8.00,677.00,"8E",20331,"Bering Air Inc.",15049,"SVA","Savoonga, AK","AK",10299,"ANC","Anchorage, AK","AK",1,
8.00,183.00,"AS",19930,"Alaska Airlines Inc.",13873,"OME","Nome, AK","AK",13970,"OTZ","Kotzebue, AK","AK",1,
8.00,83.00,"4W",20323,"Warbelow",13381,"MLY","Manley Hot Springs, AK","AK",11630,"FAI","Fairbanks, AK","AK",1,
8.00,86.00,"KAH",20272,"Kenmore Air Harbor",10559,"BFI","Seattle, WA","WA",11588,"ESD","Eastsound, WA","WA",1,
8.00,86.00,"KAH",20272,"Kenmore Air Harbor",10559,"BFI","Seattle, WA","WA",11588,"ESD","Eastsound, WA","WA",1,
8.00,83.00,"GV",20455,"Grant Aviation",10917,"CDB","Cold Bay, AK","AK",13704,"NLG","Nelson Lagoon, AK","AK",1,
8.00,222.00,"GV",20455,"Grant Aviation",11445,"DUT","Unalaska, AK","AK",15012,"STG","St. George Island, AK","AK",1,
8.00,59.00,"GV",20455,"Grant Aviation",11336,"DLG","Dillingham, AK","AK",12720,"KLL","Levelock, AK","AK",1,
8.00,33.00,"GV",20455,"Grant Aviation",15282,"TNK","Tununak, AK","AK",15887,"WWT","Newtok, AK","AK",1,
8.00,31.00,"GV",20455,"Grant Aviation",15887,"WWT","Newtok, AK","AK",13894,"OOK","Toksook, AK","AK",1,
8.00,117.00,"K2",21820,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",10551,"BET","Bethel, AK","AK",15282,"TNK","Tununak, AK","AK",1,
8.00,435.00,"OH",20397,"PSA Airlines Inc.",14685,"SAV","Savannah, GA","GA",13931,"ORF","Norfolk, VA","VA",1,
8.00,808.00,"OH",20397,"PSA Airlines Inc.",13198,"MCI","Kansas City, MO","MO",11057,"CLT","Charlotte, NC","NC",1,
8.00,19.00,"Z3",20322,"Bidzy Ta Hot Aana, Inc. d/b/a Tanana Air Service",12755,"KNW","New Stuyahok, AK","AK",12671,"KGK","Koliganek, AK","AK",1,
8.00,74.00,"Q5",20342,"40-Mile Air",11630,"FAI","Fairbanks, AK","AK",12141,"HKB","Healy, AK","AK",1,
8.00,541.00,"AN",21894,"ADVANCED AIR, LLC",14262,"PSP","Palm Springs, CA","CA",14869,"SLC","Salt Lake City, UT","UT",1,
8.00,1372.00,"AN",21894,"ADVANCED AIR, LLC",10747,"BRO","Brownsville, TX","TX",12892,"LAX","Los Angeles, CA","CA",1,
8.00,588.00,"AN",21894,"ADVANCED AIR, LLC",14869,"SLC","Salt Lake City, UT","UT",12127,"HHR","Hawthorne, CA","CA",1,
8.00,370.00,"AN",21894,"ADVANCED AIR, LLC",12127,"HHR","Hawthorne, CA","CA",14712,"SCF","Phoenix, AZ","AZ",1,
8.00,257.00,"AN",21894,"ADVANCED AIR, LLC",13388,"MMH","Mammoth Lakes, CA","CA",12127,"HHR","Hawthorne, CA","CA",1,
8.00,112.00,"04Q",21080,"Tradewind Aviation",13125,"LWM","Lawrence, MA","MA",14255,"PSF","Pittsfield, MA","MA",1,
8.00,187.00,"04Q",21080,"Tradewind Aviation",13505,"MTN","Baltimore, MD","MD",12197,"HPN","White Plains, NY","NY",1,
8.00,1740.00,"27Q",21652,"Jet Aviation Flight Services, Inc.",13232,"MDW","Chicago, IL","IL",10800,"BUR","Burbank, CA","CA",1,
8.00,442.00,"27Q",21652,"Jet Aviation Flight Services, Inc.",10519,"BCT","Boca Raton, FL","FL",11481,"ECP","Panama City, FL","FL",1,
8.00,85.00,"H6",20336,"Hageland Aviation Service",11227,"CYF","Chefornak, AK","AK",10405,"ATT","Atmautluak, AK","AK",1,
8.00,45.00,"H6",20336,"Hageland Aviation Service",11952,"GNU","Goodnews Bay, AK","AK",12853,"KWN","Quinhagak, AK","AK",1,
