"PASSENGERS","DISTANCE","UNIQUE_CARRIER","AIRLINE_ID","UNIQUE_CARRIER_NAME","ORIGIN_AIRPORT_ID","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_ABR","DEST_AIRPORT_ID","DEST","DEST_CITY_NAME","DEST_STATE_ABR","MONTH",
5323.00,2611.00,"B6",20409,"JetBlue Airways",12892,"LAX","Los Angeles, CA","CA",10721,"BOS","Boston, MA","MA",6,
5331.00,1090.00,"WN",19393,"Southwest Airlines Co.",10423,"AUS","Austin, TX","TX",12889,"LAS","Las Vegas, NV","NV",6,
5335.00,1514.00,"AA",19805,"American Airlines Inc.",13930,"ORD","Chicago, IL","IL",12889,"LAS","Las Vegas, NV","NV",6,
5340.00,641.00,"F9",20436,"Frontier Airlines Inc.",11292,"DEN","Denver, CO","CO",11298,"DFW","Dallas/Fort Worth, TX","TX",6,
5341.00,957.00,"DL",19790,"Delta Air Lines Inc.",13204,"MCO","Orlando, FL","FL",11433,"DTW","Detroit, MI","MI",6,
5346.00,2174.00,"AA",19805,"American Airlines Inc.",13303,"MIA","Miami, FL","FL",12889,"LAS","Las Vegas, NV","NV",6,
5361.00,511.00,"YX",20452,"Republic Airline",11057,"CLT","Charlotte, NC","NC",13244,"MEM","Memphis, TN","TN",6,
5361.00,812.00,"MQ",20398,"Envoy Air",11298,"DFW","Dallas/Fort Worth, TX","TX",11193,"CVG","Cincinnati, OH","KY",6,
5366.00,700.00,"AA",19805,"American Airlines Inc.",13303,"MIA","Miami, FL","FL",14492,"RDU","Raleigh/Durham, NC","NC",6,
5371.00,983.00,"DL",19790,"Delta Air Lines Inc.",15304,"TPA","Tampa, FL","FL",11433,"DTW","Detroit, MI","MI",6,
5373.00,895.00,"F9",20436,"Frontier Airlines Inc.",11042,"CLE","Cleveland, OH","OH",13204,"MCO","Orlando, FL","FL",6,
5375.00,1199.00,"F9",20436,"Frontier Airlines Inc.",11292,"DEN","Denver, CO","CO",10397,"ATL","Atlanta, GA","GA",6,
5376.00,399.00,"AA",19805,"American Airlines Inc.",11278,"DCA","Washington, DC","VA",10721,"BOS","Boston, MA","MA",6,
5389.00,185.00,"OH",20397,"PSA Airlines Inc.",12323,"ILM","Wilmington, NC","NC",11057,"CLT","Charlotte, NC","NC",6,
5393.00,168.00,"OH",20397,"PSA Airlines Inc.",10994,"CHS","Charleston, SC","SC",11057,"CLT","Charlotte, NC","NC",6,
5398.00,668.00,"WN",19393,"Southwest Airlines Co.",13232,"MDW","Chicago, IL","IL",14100,"PHL","Philadelphia, PA","PA",6,
5404.00,283.00,"WN",19393,"Southwest Airlines Co.",10529,"BDL","Hartford, CT","CT",10821,"BWI","Baltimore, MD","MD",6,
5414.00,168.00,"OH",20397,"PSA Airlines Inc.",11057,"CLT","Charlotte, NC","NC",10994,"CHS","Charleston, SC","SC",6,
5420.00,862.00,"F9",20436,"Frontier Airlines Inc.",12266,"IAH","Houston, TX","TX",11292,"DEN","Denver, CO","CO",6,
5430.00,289.00,"WN",19393,"Southwest Airlines Co.",10257,"ALB","Albany, NY","NY",10821,"BWI","Baltimore, MD","MD",6,
5433.00,867.00,"AS",19930,"Alaska Airlines Inc.",14747,"SEA","Seattle, WA","WA",12889,"LAS","Las Vegas, NV","NV",6,
5437.00,1084.00,"DL",19790,"Delta Air Lines Inc.",11433,"DTW","Detroit, MI","MI",14635,"RSW","Fort Myers, FL","FL",6,
5450.00,812.00,"MQ",20398,"Envoy Air",11193,"CVG","Cincinnati, OH","KY",11298,"DFW","Dallas/Fort Worth, TX","TX",6,
5451.00,423.00,"WN",19393,"Southwest Airlines Co.",13871,"OMA","Omaha, NE","NE",13232,"MDW","Chicago, IL","IL",6,
5451.00,588.00,"UA",19977,"United Air Lines Inc.",12264,"IAD","Washington, DC","VA",13930,"ORD","Chicago, IL","IL",6,
5455.00,1055.00,"NK",20416,"Spirit Air Lines",12889,"LAS","Las Vegas, NV","NV",11298,"DFW","Dallas/Fort Worth, TX","TX",6,
5456.00,909.00,"UA",19977,"United Air Lines Inc.",14893,"SMF","Sacramento, CA","CA",11292,"DEN","Denver, CO","CO",6,
5456.00,1747.00,"DL",19790,"Delta Air Lines Inc.",10397,"ATL","Atlanta, GA","GA",12889,"LAS","Las Vegas, NV","NV",6,
5462.00,511.00,"YX",20452,"Republic Airline",13244,"MEM","Memphis, TN","TN",11057,"CLT","Charlotte, NC","NC",6,
5462.00,896.00,"WN",19393,"Southwest Airlines Co.",11292,"DEN","Denver, CO","CO",13342,"MKE","Milwaukee, WI","WI",6,
5465.00,404.00,"WN",19393,"Southwest Airlines Co.",14908,"SNA","Santa Ana, CA","CA",14893,"SMF","Sacramento, CA","CA",6,
5467.00,972.00,"WN",19393,"Southwest Airlines Co.",13232,"MDW","Chicago, IL","IL",10423,"AUS","Austin, TX","TX",6,
5471.00,843.00,"WN",19393,"Southwest Airlines Co.",14107,"PHX","Phoenix, AZ","AZ",14683,"SAT","San Antonio, TX","TX",6,
5471.00,337.00,"WN",19393,"Southwest Airlines Co.",11066,"CMH","Columbus, OH","OH",10821,"BWI","Baltimore, MD","MD",6,
5472.00,157.00,"OH",20397,"PSA Airlines Inc.",13577,"MYR","Myrtle Beach, SC","SC",11057,"CLT","Charlotte, NC","NC",6,
5485.00,404.00,"WN",19393,"Southwest Airlines Co.",14893,"SMF","Sacramento, CA","CA",14908,"SNA","Santa Ana, CA","CA",6,
5485.00,2677.00,"AS",19930,"Alaska Airlines Inc.",12173,"HNL","Honolulu, HI","HI",14747,"SEA","Seattle, WA","WA",6,
5486.00,2475.00,"AA",19805,"American Airlines Inc.",12892,"LAX","Los Angeles, CA","CA",12478,"JFK","New York, NY","NY",6,
5492.00,793.00,"WN",19393,"Southwest Airlines Co.",10693,"BNA","Nashville, TN","TN",11697,"FLL","Fort Lauderdale, FL","FL",6,
5494.00,1046.00,"B6",20409,"JetBlue Airways",11697,"FLL","Fort Lauderdale, FL","FL",14843,"SJU","San Juan, PR","PR",6,
5498.00,468.00,"WN",19393,"Southwest Airlines Co.",13232,"MDW","Chicago, IL","IL",10792,"BUF","Buffalo, NY","NY",6,
5501.00,364.00,"MQ",20398,"Envoy Air",11298,"DFW","Dallas/Fort Worth, TX","TX",14783,"SGF","Springfield, MO","MO",6,
5505.00,371.00,"WN",19393,"Southwest Airlines Co.",14908,"SNA","Santa Ana, CA","CA",13796,"OAK","Oakland, CA","CA",6,
5508.00,1127.00,"NK",20416,"Spirit Air Lines",11433,"DTW","Detroit, MI","MI",11697,"FLL","Fort Lauderdale, FL","FL",6,
5517.00,806.00,"WN",19393,"Southwest Airlines Co.",11884,"GEG","Spokane, WA","WA",12889,"LAS","Las Vegas, NV","NV",6,
5518.00,347.00,"YX",20452,"Republic Airline",11057,"CLT","Charlotte, NC","NC",11066,"CMH","Columbus, OH","OH",6,
5524.00,293.00,"WN",19393,"Southwest Airlines Co.",11259,"DAL","Dallas, TX","TX",12896,"LBB","Lubbock, TX","TX",6,
5527.00,261.00,"AS",19930,"Alaska Airlines Inc.",11630,"FAI","Fairbanks, AK","AK",10299,"ANC","Anchorage, AK","AK",6,
