"PASSENGERS","DISTANCE","UNIQUE_CARRIER","AIRLINE_ID","UNIQUE_CARRIER_NAME","ORIGIN_AIRPORT_ID","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_ABR","DEST_AIRPORT_ID","DEST","DEST_CITY_NAME","DEST_STATE_ABR","MONTH",
2210.00,1185.00,"NK",20416,"Spirit Air Lines",10721,"BOS","Boston, MA","MA",15304,"TPA","Tampa, FL","FL",3,
2210.00,350.00,"9E",20363,"Endeavor Air Inc.",10397,"ATL","Atlanta, GA","GA",11612,"EVV","Evansville, IN","IN",3,
2211.00,1491.00,"NK",20416,"Spirit Air Lines",10821,"BWI","Baltimore, MD","MD",11292,"DEN","Denver, CO","CO",3,
2212.00,1569.00,"DL",19790,"Delta Air Lines Inc.",11193,"CVG","Cincinnati, OH","KY",14107,"PHX","Phoenix, AZ","AZ",3,
2212.00,636.00,"DL",19790,"Delta Air Lines Inc.",10994,"CHS","Charleston, SC","SC",12478,"JFK","New York, NY","NY",3,
2213.00,544.00,"9E",20363,"Endeavor Air Inc.",11057,"CLT","Charlotte, NC","NC",12953,"LGA","New York, NY","NY",3,
2213.00,1430.00,"AA",19805,"American Airlines Inc.",10423,"AUS","Austin, TX","TX",14100,"PHL","Philadelphia, PA","PA",3,
2214.00,582.00,"AX",20237,"Trans States Airlines",16869,"XWA","Williston, ND","ND",11292,"DEN","Denver, CO","CO",3,
2214.00,1047.00,"DL",19790,"Delta Air Lines Inc.",14986,"SRQ","Sarasota/Bradenton, FL","FL",12953,"LGA","New York, NY","NY",3,
2216.00,727.00,"WN",19393,"Southwest Airlines Co.",14730,"SDF","Louisville, KY","KY",15304,"TPA","Tampa, FL","FL",3,
2216.00,1119.00,"OO",20304,"SkyWest Airlines Inc.",14057,"PDX","Portland, OR","OR",15376,"TUS","Tucson, AZ","AZ",3,
2218.00,2149.00,"AS",19930,"Alaska Airlines Inc.",13204,"MCO","Orlando, FL","FL",14679,"SAN","San Diego, CA","CA",3,
2218.00,391.00,"OO",20304,"SkyWest Airlines Inc.",14570,"RNO","Reno, NV","NV",12892,"LAX","Los Angeles, CA","CA",3,
2218.00,208.00,"OO",20304,"SkyWest Airlines Inc.",10397,"ATL","Atlanta, GA","GA",15607,"VLD","Valdosta, GA","GA",3,
2218.00,400.00,"OO",20304,"SkyWest Airlines Inc.",15023,"STS","Santa Rosa, CA","CA",12892,"LAX","Los Angeles, CA","CA",3,
2219.00,2762.00,"X9",20377,"Omni Air International LLC",12889,"LAS","Las Vegas, NV","NV",12173,"HNL","Honolulu, HI","HI",3,
2219.00,1709.00,"UA",19977,"United Air Lines Inc.",11292,"DEN","Denver, CO","CO",13303,"MIA","Miami, FL","FL",3,
2219.00,1561.00,"G4",20368,"Allegiant Air",11986,"GRR","Grand Rapids, MI","MI",10466,"AZA","Phoenix, AZ","AZ",3,
2219.00,1142.00,"DL",19790,"Delta Air Lines Inc.",13487,"MSP","Minneapolis, MN","MN",10713,"BOI","Boise, ID","ID",3,
2219.00,804.00,"WN",19393,"Southwest Airlines Co.",12191,"HOU","Houston, TX","TX",13871,"OMA","Omaha, NE","NE",3,
2219.00,282.00,"9E",20363,"Endeavor Air Inc.",13871,"OMA","Omaha, NE","NE",13487,"MSP","Minneapolis, MN","MN",3,
2219.00,1086.00,"DL",19790,"Delta Air Lines Inc.",11433,"DTW","Detroit, MI","MI",14027,"PBI","West Palm Beach/Palm Beach, FL","FL",3,
2220.00,143.00,"C5",20445,"Commutair Aka Champlain Enterprises, Inc.",10257,"ALB","Albany, NY","NY",11618,"EWR","Newark, NJ","NJ",3,
2220.00,222.00,"OO",20304,"SkyWest Airlines Inc.",14869,"SLC","Salt Lake City, UT","UT",15041,"SUN","Sun Valley/Hailey/Ketchum, ID","ID",3,
2221.00,137.00,"OO",20304,"SkyWest Airlines Inc.",11986,"GRR","Grand Rapids, MI","MI",13930,"ORD","Chicago, IL","IL",3,
2222.00,443.00,"9E",20363,"Endeavor Air Inc.",15412,"TYS","Knoxville, TN","TN",11433,"DTW","Detroit, MI","MI",3,
2222.00,528.00,"MQ",20398,"Envoy Air",13930,"ORD","Chicago, IL","IL",14576,"ROC","Rochester, NY","NY",3,
2222.00,226.00,"OO",20304,"SkyWest Airlines Inc.",14908,"SNA","Santa Ana, CA","CA",12889,"LAS","Las Vegas, NV","NV",3,
2223.00,2631.00,"AS",19930,"Alaska Airlines Inc.",14057,"PDX","Portland, OR","OR",12982,"LIH","Lihue, HI","HI",3,
2225.00,655.00,"WN",19393,"Southwest Airlines Co.",13931,"ORF","Norfolk, VA","VA",13204,"MCO","Orlando, FL","FL",3,
2226.00,1751.00,"WN",19393,"Southwest Airlines Co.",13232,"MDW","Chicago, IL","IL",14057,"PDX","Portland, OR","OR",3,
2227.00,1634.00,"UA",19977,"United Air Lines Inc.",11618,"EWR","Newark, NJ","NJ",15024,"STT","Charlotte Amalie, VI","VI",3,
